date,num1,num2,num3,num4,num5,num6,num7,temp,temp_diff,pressure,pressure_diff,humidity,humidity_diff,moon_age,moon_sin,moon_cos
2013/4/25,10,16,20,25,29,39,2,19,1.1,1002.3,-2,53,-19,15,-0.05,-1
2013/4/29,8,10,24,26,27,28,32,19.3,-0.3,1009.5,-3.3,57,39,19,-0.78,-0.62
2013/5/2,4,10,14,19,35,38,17,16.1,1.5,1002.8,6.1,26,-38,22,-1,-0.03
2013/5/6,11,19,20,25,38,40,33,21.7,2,1000.9,-10.3,52,11,26,-0.68,0.73
2013/5/9,14,22,25,28,37,41,31,22.3,1.7,1007,-2.6,52,18,29,-0.11,0.99
2013/5/13,3,4,6,15,32,40,34,20.7,-1.4,1008.9,4,74,11,3.47,0.67,0.74
2013/5/16,8,10,11,12,20,40,42,20,-1.5,1007.9,1,61,-5,6.47,0.98,0.19
2013/5/20,6,8,9,20,24,27,40,20.7,0.2,997,-2.5,94,32,10.47,0.79,-0.61
2013/5/23,6,8,10,21,39,42,36,21.7,-1.7,1006.6,3.5,44,-27,13.47,0.27,-0.96
2013/5/27,6,7,24,34,42,43,14,23,0.7,1018.4,1.3,60,-10,17.47,-0.55,-0.84
2013/5/30,4,14,17,22,26,41,6,22,0.4,1004.3,-7.2,88,15,20.47,-0.94,-0.35
2013/6/3,6,10,12,32,37,39,33,23.4,4.9,1006.9,2.8,53,-7,24.47,-0.88,0.48
2013/6/6,2,6,11,27,29,37,14,23,0.1,1010.4,-3.8,62,-9,27.47,-0.42,0.91
2013/6/10,1,8,19,25,32,38,39,23.4,-1.4,1007.7,2.1,66,-1,1.94,0.4,0.92
2013/6/13,1,2,4,16,17,38,8,21.3,-2.4,1009,0.3,92,9,4.94,0.87,0.5
2013/6/17,17,19,21,22,36,37,25,27.4,3.1,996.7,-4.9,68,-10,8.94,0.95,-0.33
2013/6/20,15,21,31,32,33,34,27,21.8,-5.9,1002.2,7.9,90,18,11.94,0.56,-0.83
2013/6/24,7,11,16,19,20,23,30,25,0.3,1001.3,-0.5,73,0,15.94,-0.25,-0.97
2013/6/27,4,7,10,11,12,32,9,26,5.1,1000.8,6.7,48,-45,18.94,-0.78,-0.63
2013/7/1,2,4,9,13,16,33,15,24.7,0.2,1010.6,-1,65,-5,22.94,-0.99,0.17
2013/7/4,1,2,21,22,37,38,17,26.1,1.8,1000.7,-3,79,2,25.94,-0.69,0.72
2013/7/8,2,8,14,23,28,42,25,28.7,1.2,1008.2,1.6,72,-18,0.41,0.09,1
2013/7/11,15,16,23,29,37,39,42,31.3,-0.3,1001.3,-0.7,67,3,3.41,0.66,0.75
2013/7/15,5,11,17,24,35,41,3,29.1,3.2,1005.8,-1.3,63,-23,7.41,1,-0.01
2013/7/18,10,13,27,34,36,39,7,31.3,6.7,997.9,-10.1,57,-29,10.41,0.8,-0.6
2013/7/22,6,7,12,26,39,43,4,27.8,0,1003.7,-2.6,77,19,14.41,0.07,-1
2013/7/25,5,6,15,23,40,43,39,28.9,3.4,999.8,-0.6,71,-17,17.41,-0.53,-0.85
2013/7/29,19,21,23,24,27,43,10,26.8,-2.7,996.6,-5.3,77,17,21.41,-0.99,-0.16
2013/8/1,9,14,22,24,25,32,13,29.1,-0.2,999.5,-0.1,76,4,24.41,-0.89,0.46
2013/8/5,1,9,23,29,37,41,22,30.1,1.2,1002,-0.5,69,-2,28.41,-0.24,0.97
2013/8/8,1,9,18,20,24,29,15,31.8,0.5,1000.6,-1.1,65,2,1.88,0.39,0.92
2013/8/12,10,11,17,31,35,39,23,32.2,-1.5,1003,-0.5,67,13,5.88,0.95,0.31
2013/8/15,4,5,13,21,33,34,15,30.9,-0.7,1005.3,-1.3,58,3,8.88,0.95,-0.31
2013/8/19,2,8,13,27,31,32,16,30.3,0.8,1003.2,0,71,-1,12.88,0.39,-0.92
2013/8/22,12,17,29,32,38,40,28,31.7,2.9,1004.9,0.4,63,-18,15.88,-0.24,-0.97
2013/8/26,9,13,19,27,34,38,8,27,1.2,998.2,1.3,68,-6,19.88,-0.89,-0.46
2013/8/29,1,10,22,24,34,37,20,30.5,0.5,1000.3,-2.2,49,-4,22.88,-0.99,0.16
2013/9/2,1,7,14,25,37,43,4,31.3,2.9,1007.3,0.7,61,-10,26.88,-0.53,0.85
2013/9/5,10,13,14,19,26,43,12,28.5,-0.2,1006.9,3.1,79,-3,0.35,0.07,1
2013/9/9,15,22,25,29,34,42,2,26.1,3.3,1009.9,1.5,59,-34,4.35,0.8,0.6
2013/9/12,13,19,24,28,33,38,29,29.8,3.5,1010.9,-1.2,62,-11,7.35,1,0.01
2013/9/16,1,7,11,14,22,34,2,28.3,-0.7,997.3,-4.3,49,-28,11.35,0.66,-0.75
2013/9/19,1,4,13,18,23,39,35,25.7,-0.3,1015,0.6,50,15,14.35,0.09,-1
2013/9/23,1,3,5,25,39,41,34,22.1,-2.5,1015.4,2.4,60,-9,18.35,-0.69,-0.72
2013/9/26,4,6,8,10,19,28,25,21.9,-2.5,1003.4,4.6,53,-38,21.35,-0.99,-0.17
2013/9/30,8,12,22,23,25,35,43,23.9,0,1013.4,-2.6,57,5,25.35,-0.78,0.63
2013/10/3,2,18,19,20,25,31,32,24.8,-0.6,1007.7,9.8,60,-20,28.35,-0.25,0.97
2013/10/7,9,13,18,19,25,30,15,26,3.2,1018.1,-3.8,69,-17,2.82,0.56,0.83
2013/10/10,9,29,33,34,35,41,27,25.2,-0.9,1014.4,8.8,67,-11,5.82,0.95,0.33
2013/10/14,6,20,23,25,31,33,30,22.7,-0.7,1018.2,3.1,63,32,9.82,0.87,-0.5
2013/10/17,2,14,19,22,24,43,6,19.1,-2,1021.7,20.8,49,3,12.82,0.4,-0.92
2013/10/21,3,16,19,25,39,40,29,19.8,4.5,1011.1,0.1,76,-18,16.82,-0.42,-0.91
2013/10/24,1,6,12,20,22,23,27,16.4,-1,1013.7,-5.9,90,20,19.82,-0.88,-0.48
2013/10/28,13,18,22,28,41,42,26,17.7,0.1,1021.3,7.8,57,14,23.82,-0.94,0.35
2013/10/31,2,11,20,31,32,37,17,20,-0.2,1017.4,4.9,52,-17,26.82,-0.55,0.84
2013/11/4,3,31,32,38,39,40,37,16,-2.6,1010.4,-1,69,1,1.29,0.27,0.96
2013/11/7,2,6,20,24,31,40,34,14.9,-3.8,1006.3,-11.8,81,27,4.29,0.79,0.61
2013/11/11,1,12,15,26,34,40,22,11.4,-5.4,1003.9,3.8,35,-34,8.29,0.98,-0.19
2013/11/14,9,10,12,13,28,38,39,13.8,2.1,1020.7,6,49,14,11.29,0.67,-0.74
2013/11/18,4,7,15,23,38,42,1,15.9,-1.3,999.6,-5.9,41,-14,15.29,-0.11,-0.99
2013/11/21,1,2,6,24,25,41,29,13.8,-0.2,1010.6,6.1,47,13,18.29,-0.68,-0.73
2013/11/25,5,14,19,24,27,37,9,18.3,4.6,1001.3,-14.9,72,23,22.29,-1,0.03
2013/11/28,16,21,27,32,34,43,42,12.6,-1.1,1003.1,-4,21,-20,25.29,-0.78,0.62
2013/12/2,5,21,24,34,37,38,16,11.7,1.2,1010.6,-0.8,61,-8,29.29,-0.05,1
2013/12/5,10,19,23,25,30,40,14,13.4,0.6,1010,-1,48,-22,2.76,0.55,0.83
2013/12/9,1,11,19,28,39,43,16,10,-0.2,1011.7,-5.9,56,15,6.76,0.99,0.13
2013/12/12,7,10,12,34,40,43,16,10.6,0.7,1008.9,11.6,33,-26,9.76,0.87,-0.48
2013/12/16,6,11,15,24,27,33,29,9,0.3,1014.8,5.4,35,6,13.76,0.21,-0.98
2013/12/19,5,6,23,30,37,38,28,7.4,1,1006.9,-7.7,91,20,16.76,-0.41,-0.91
2013/12/23,16,19,26,27,29,32,4,8,0.3,1015.4,1.4,45,8,20.76,-0.96,-0.29
2013/12/26,6,10,12,16,39,40,20,7.7,-0.7,1008.6,-13,54,13,23.76,-0.94,0.34
2013/12/30,5,15,22,24,29,36,2,8.3,1.5,1005.7,-2.6,37,-8,27.76,-0.37,0.93
2014/1/6,2,4,23,24,33,41,5,5.7,-1,1019.4,5.5,36,2,5.23,0.9,0.44
2014/1/9,2,9,10,24,25,43,26,8,-2.9,1006.7,0,32,-54,8.23,0.98,-0.18
2014/1/13,2,3,23,32,36,39,20,5.3,-3.5,1018,8.5,26,-22,12.23,0.51,-0.86
2014/1/16,5,6,9,18,28,40,22,7.2,3,1016.8,-3.6,41,-3,15.23,-0.1,-1
2014/1/20,3,4,7,13,22,31,19,7.7,3.4,1010.8,-6,47,21,19.23,-0.81,-0.58
2014/1/23,19,24,27,31,32,33,17,9.2,2,1019.4,5.4,45,13,22.23,-1,0.02
2014/1/27,5,6,13,20,22,28,2,6.4,-0.7,1019.4,11.9,32,-2,26.23,-0.65,0.76
2014/1/30,4,17,27,39,41,42,8,13.1,2.1,1004.7,-13.8,87,29,29.23,-0.06,1
2014/2/3,5,9,10,28,39,40,24,16,3,995.7,-6.2,77,6,3.7,0.71,0.71
2014/2/6,7,11,31,34,38,43,28,4.9,2.3,1017.5,1.8,33,2,6.7,0.99,0.14
2014/2/10,5,17,34,37,39,42,28,7.4,0.1,1012.8,7.6,33,-11,10.7,0.76,-0.65
2014/2/13,12,28,32,36,38,43,13,6.8,0.5,1020.5,4.7,44,-10,13.7,0.22,-0.97
2014/2/17,1,3,5,12,13,38,37,7.8,1.4,1014.5,-1.4,37,-3,17.7,-0.58,-0.81
2014/2/20,3,4,17,24,27,34,39,7.3,0.7,1016.1,0.9,33,0,20.7,-0.95,-0.3
2014/2/24,8,22,24,28,31,36,38,8.1,0.3,1020.9,-1.7,56,9,24.7,-0.86,0.52
2014/2/27,8,11,17,26,33,43,24,12.3,0.9,1015,-9.8,86,31,27.7,-0.38,0.93
2014/3/3,3,7,8,26,42,43,11,8.4,2.6,1019.8,9.8,30,-59,2.17,0.45,0.9
2014/3/6,2,5,18,27,35,38,24,5.4,-1.2,1012.4,12.8,25,-67,5.17,0.89,0.45
2014/3/10,2,12,13,22,24,34,20,4.6,-3.6,1010.7,5,33,-28,9.17,0.93,-0.37
2014/3/13,9,14,18,28,30,33,4,15.1,-0.7,992.5,-18.7,92,61,12.17,0.52,-0.85
2014/3/17,9,10,23,31,35,36,38,14.2,-1.8,1018.5,7.4,55,11,16.17,-0.29,-0.96
2014/3/20,6,7,13,15,35,39,33,8.3,-2.3,992,-23.4,91,43,19.17,-0.81,-0.59
2014/3/24,1,3,4,10,15,40,34,15.2,1.8,1016.7,-0.8,41,-1,23.17,-0.98,0.22
2014/3/27,2,11,30,32,38,41,4,12.8,-4.1,1009.5,4.1,60,-12,26.17,-0.66,0.75
2014/3/31,5,8,14,20,26,27,7,16.6,-0.5,1004.6,22.9,23,-60,0.64,0.14,0.99
2014/4/3,3,17,22,23,27,40,35,13.8,-3.1,1006.9,-9.3,94,36,3.64,0.7,0.72
2014/4/7,2,9,22,26,31,35,7,13.6,3.2,1007.8,2.8,58,26,7.64,1,-0.05
2014/4/10,4,11,14,18,25,37,42,17.4,-0.3,1003.8,-6.4,33,-27,10.64,0.77,-0.64
2014/4/14,10,13,15,25,37,42,30,15.5,0.3,1012,-0.7,52,8,14.64,0.03,-1
2014/4/17,10,24,32,34,38,40,43,19.5,0.8,1007.5,1.4,62,4,17.64,-0.57,-0.82
2014/4/21,1,3,6,17,28,42,24,14.6,1.7,1009.1,-9,89,27,21.64,-0.99,-0.11
2014/4/24,3,14,29,32,33,42,40,17.5,-0.1,1019.6,9.1,56,10,24.64,-0.86,0.51
2014/4/28,1,12,15,17,21,36,24,19.5,0.6,1012.9,-4.8,50,-3,28.64,-0.19,0.98
2014/5/1,14,16,32,35,38,41,6,22.8,4.8,1002.6,-6.5,53,-36,2.11,0.43,0.9
2014/5/5,4,17,21,28,35,42,29,18.3,-1.1,1009.7,-5,75,33,6.11,0.96,0.27
2014/5/8,5,10,16,34,36,39,43,19.1,0.1,1008.7,-4.2,65,17,9.11,0.93,-0.36
2014/5/12,4,14,18,26,35,36,2,19.8,-2.2,1008.3,-8.7,58,23,13.11,0.35,-0.94
2014/5/15,19,21,24,28,32,40,12,20.3,-1.5,988.5,-10.9,73,-4,16.11,-0.28,-0.96
2014/5/19,5,7,8,12,23,25,26,22.9,0.4,1008.7,1.2,51,10,20.11,-0.91,-0.42
2014/5/22,1,3,10,21,29,43,39,22.2,4.2,1002.7,11.2,40,-45,23.11,-0.98,0.2
2014/5/26,2,14,21,26,37,38,18,21.7,-2.6,1002.7,-5,71,10,27.11,-0.49,0.87
2014/5/29,5,18,19,26,31,43,10,25,1.3,1004.8,3.4,56,-11,0.58,0.12,0.99
2014/6/2,5,7,23,24,37,38,40,28.1,-1,1008.9,1.8,48,3,4.58,0.83,0.56
2014/6/5,1,11,14,21,23,39,26,20.3,-4.4,1005.6,-2.5,89,27,7.58,1,-0.04
2014/6/9,3,10,11,13,20,27,25,24.7,2.7,1007.9,4.6,73,-16,11.58,0.63,-0.78
2014/6/12,6,10,17,18,19,24,7,23.3,2,988.5,-12.4,82,-10,14.58,0.04,-1
2014/6/16,4,22,26,27,32,43,20,25.8,-1.1,999.4,-0.5,66,25,18.58,-0.72,-0.69
2014/6/19,2,8,21,27,33,37,42,25.6,1.2,1001.6,3.8,49,-7,21.58,-0.99,-0.12
2014/6/23,4,5,11,13,22,25,43,25.2,1.8,1000.1,1.2,64,-7,25.58,-0.75,0.67
2014/6/26,11,12,18,25,35,39,9,25.8,1.9,1006.4,-0.1,68,-11,28.58,-0.2,0.98
2014/6/30,3,14,17,32,35,43,10,25.6,2.3,1004.3,6.3,72,-13,3.05,0.6,0.8
2014/7/3,5,14,16,22,25,40,43,25,-1.8,1002.8,-2.8,79,16,6.05,0.96,0.28
2014/7/7,24,27,34,35,36,43,25,24.8,-1.2,1001,-5.6,85,16,10.05,0.84,-0.54
2014/7/10,1,8,11,16,25,32,19,27.7,3.9,993.4,-12.9,78,-11,13.05,0.36,-0.93
2014/7/14,4,6,12,18,28,41,35,30.4,3.6,1002.4,4.8,66,-15,17.05,-0.47,-0.88
2014/7/17,5,15,23,26,30,36,6,27.8,-1.4,1008.2,4.3,71,-3,20.05,-0.9,-0.43
2014/7/21,10,16,25,29,38,42,23,25.8,2.4,1006.3,0.3,77,-16,24.05,-0.92,0.39
2014/7/24,2,7,25,26,38,42,19,30.9,0.5,1000.4,1.4,68,2,27.05,-0.5,0.86
2014/7/28,22,28,33,36,37,41,14,28.5,-0.4,1004.7,6.1,52,-28,1.52,0.32,0.95
2014/7/31,7,10,13,23,34,39,11,31.1,2.2,1007.6,-3,66,0,4.52,0.82,0.57
2014/8/4,3,4,6,18,32,37,7,31.6,-0.3,1001.7,-1,59,2,8.52,0.97,-0.24
2014/8/7,2,4,9,36,37,39,43,29.1,-2.3,1001.8,1.4,65,3,11.52,0.64,-0.77
2014/8/11,2,10,21,28,41,43,12,29.8,1.9,993.2,0.2,62,-23,15.52,-0.16,-0.99
2014/8/14,1,4,6,14,28,31,21,26.7,-3,1006.7,1.1,89,19,18.52,-0.72,-0.7
2014/8/18,7,9,14,30,42,43,24,30.6,0.7,1009.4,0.3,64,0,22.52,-1,0.08
2014/8/21,14,19,31,35,40,43,38,31.5,-0.4,1006.5,-0.1,69,3,25.52,-0.75,0.66
2014/8/25,10,12,26,28,29,37,34,27.7,-1.4,1005.3,-0.5,67,5,29.52,0,1
2014/8/28,4,5,9,20,21,32,40,21.9,0.5,1010.5,-0.4,90,0,2.98,0.59,0.81
2014/9/1,5,12,24,25,37,38,39,21.3,-3.3,1009.5,-0.4,93,19,6.98,1,0.08
2014/9/4,5,6,21,27,32,38,34,26.7,1.8,1009,-1.6,67,-2,9.98,0.85,-0.53
2014/9/8,8,10,14,15,27,30,12,22.5,0.6,1002,-1.8,85,6,13.98,0.17,-0.99
2014/9/11,13,17,21,25,29,37,23,22.7,1.2,1004.8,-1.5,83,-1,16.98,-0.45,-0.89
2014/9/15,3,10,15,18,27,40,38,25.5,0.1,1007.9,-0.1,57,-6,20.98,-0.97,-0.24
2014/9/18,8,12,21,22,31,35,2,23.4,0.1,1007.7,-0.7,32,-29,23.98,-0.92,0.38
2014/9/22,6,13,22,28,29,37,14,24,1,1012.3,0.1,63,4,27.98,-0.32,0.95
2014/9/25,11,21,26,31,32,33,22,23.7,2.3,999,-11.4,89,0,1.45,0.3,0.95
2014/9/29,1,3,6,7,16,19,12,24.7,1.7,1004.3,-1.2,57,-5,5.45,0.92,0.4
2014/10/2,2,4,6,15,21,41,29,22.5,2.1,1007.9,-5.4,81,4,8.45,0.97,-0.23
2014/10/6,4,15,24,40,41,42,31,25.3,9.4,995.7,-17.2,50,-45,12.45,0.47,-0.88
2014/10/9,6,9,12,13,30,40,31,22.8,1.1,1017.6,0.3,59,0,15.45,-0.15,-0.99
2014/10/13,5,13,18,22,27,41,19,16.7,-2.5,1001,-17.5,94,38,19.45,-0.84,-0.54
2014/10/16,6,14,21,22,23,30,32,19.2,4.5,1010.4,-4.5,73,-2,22.45,-1,0.07
2014/10/20,12,15,21,27,30,35,28,22,1,1017.9,-5,61,7,26.45,-0.61,0.79
2014/10/23,11,12,13,17,25,33,14,14.6,0.1,1015.6,5.7,80,-9,29.45,-0.02,1
2014/10/27,8,16,18,22,27,35,3,21.1,-1.3,1005.7,-7.6,46,-24,3.92,0.74,0.67
2014/10/30,5,14,19,20,32,42,11,20.3,1.9,1021.9,2.5,61,5,6.92,1,0.1
2014/11/3,5,8,20,31,36,41,16,18.1,-4,1004.1,8.4,36,-37,10.92,0.73,-0.68
2014/11/6,2,3,26,33,36,40,19,18.7,1.5,1007.4,-9.9,80,14,13.92,0.18,-0.98
2014/11/10,7,12,21,33,38,40,42,20,5.1,1012.8,-2.6,47,-31,17.92,-0.62,-0.78
2014/11/13,6,14,25,27,38,43,21,16.3,1.1,1003.9,5.1,22,-62,20.92,-0.97,-0.26
2014/11/17,2,6,25,26,41,42,18,14.7,0.9,1010.9,-7.1,61,12,24.92,-0.83,0.56
2014/11/20,10,15,25,29,34,36,39,9.4,-4.2,1022.2,2.3,90,56,27.92,-0.34,0.94
2014/11/24,2,9,12,17,33,42,26,14.2,-1.3,1014.6,-3.7,65,-3,2.39,0.49,0.87
2014/11/27,9,17,27,30,35,38,6,15.6,6.5,1018.3,9.5,62,-25,5.39,0.91,0.41
2014/12/1,5,7,26,36,38,39,32,14.2,-1.7,989.4,-21.3,90,19,9.39,0.91,-0.41
2014/12/4,4,6,19,32,33,38,1,7.9,-1.4,1005.1,-6.7,96,62,12.39,0.48,-0.88
2014/12/8,5,13,30,31,32,35,29,7.4,1.1,1020.6,1.3,59,14,16.39,-0.34,-0.94
2014/12/11,13,20,24,32,35,42,43,10.5,2.9,1003.6,-19.7,74,27,19.39,-0.83,-0.55
2014/12/15,25,26,27,28,32,37,40,7.4,1.2,1023,7.8,32,-15,23.39,-0.97,0.26
2014/12/18,16,26,32,35,37,39,25,5,1.7,1016.1,18.9,39,-2,26.39,-0.62,0.79
2014/12/22,2,29,30,31,33,34,37,7.7,-0.9,1006.8,0.8,33,-20,0.86,0.18,0.98
2014/12/25,1,21,23,26,31,33,14,6.6,-0.3,1011.5,3.8,31,-28,3.86,0.73,0.68
2014/12/29,10,12,15,25,31,34,26,5.8,-0.1,1002.7,-13.9,89,39,7.86,0.99,-0.1
2015/1/5,10,12,37,39,40,43,11,7.2,2.8,1017,8.3,55,3,14.86,-0.02,-1
2015/1/8,14,18,19,24,25,33,21,6.5,0.3,1007.1,5.4,33,3,17.86,-0.61,-0.79
2015/1/12,4,15,30,37,42,43,32,5.6,-2.4,1019.8,14.4,36,-6,21.86,-1,-0.06
2015/1/15,5,9,20,21,31,41,26,3.5,-4.8,1001.6,-21.5,93,31,24.86,-0.84,0.55
2015/1/19,3,7,16,17,20,32,12,9.3,3.7,1008.2,-7.4,36,1,28.86,-0.14,0.99
2015/1/22,2,12,14,26,38,43,8,5,3,1002.8,-20.8,96,2,2.33,0.48,0.88
2015/1/26,1,3,12,16,20,35,5,10.1,0.2,1015.9,-9.6,82,21,6.33,0.98,0.22
2015/1/29,13,15,21,25,36,41,8,5.3,1,1023.7,6.1,45,14,9.33,0.92,-0.4
2015/2/2,5,9,12,19,30,35,29,4.9,0.1,1018.8,2.2,33,6,13.33,0.3,-0.95
2015/2/5,8,11,15,17,26,43,32,1.7,-4.6,1008.3,-7.5,95,40,16.33,-0.33,-0.94
2015/2/9,1,18,28,31,35,37,39,2.3,-0.7,1006.6,4.1,56,-40,20.33,-0.93,-0.38
2015/2/12,5,12,22,29,38,39,19,9.3,2.8,998.5,-8.9,49,-15,23.33,-0.97,0.25
2015/2/16,2,3,14,27,28,38,8,7.7,2.1,1009.3,-1.7,32,8,27.33,-0.45,0.89
2015/2/19,9,10,14,15,39,43,25,7.6,4.6,1009.4,3.7,69,-25,0.8,0.17,0.99
2015/2/23,7,20,25,29,33,37,27,12.5,5.3,1006.5,-10.4,79,-2,4.8,0.85,0.52
2015/2/26,3,10,15,23,36,37,31,6.2,-3.9,1010.8,-6.4,96,42,7.8,1,-0.09
2015/3/2,2,9,12,16,31,36,41,9,2.8,1011.8,10.6,31,-66,11.8,0.59,-0.81
2015/3/5,1,6,21,23,27,40,9,10.2,-2.6,1015.1,14.5,24,-38,14.8,-0.01,-1
2015/3/9,7,16,17,28,39,43,24,9.3,-1.2,1004.9,-14.1,97,28,18.8,-0.76,-0.65
2015/3/12,5,19,26,36,39,43,9,10.3,1.5,1006.8,2.4,33,3,21.8,-1,-0.07
2015/3/16,2,6,16,24,30,41,18,12.2,2.7,1019.1,-0.6,90,19,25.8,-0.71,0.7
2015/3/19,11,15,22,23,26,30,37,12.6,-2.5,1004.6,-10.5,93,22,28.8,-0.15,0.99
2015/3/23,10,16,22,25,31,39,27,8.5,-7.2,1009.6,2.8,69,10,3.27,0.64,0.77
2015/3/26,2,9,17,38,39,42,20,11.2,1.5,1024.3,-0.3,42,14,6.27,0.97,0.23
2015/3/30,3,23,24,28,29,42,41,17.4,3.1,1015.7,6.1,43,-33,10.27,0.82,-0.58
2015/4/2,14,19,27,28,37,42,24,13.1,1.2,1016.6,11.7,55,-22,13.27,0.31,-0.95
2015/4/6,1,4,6,22,24,38,34,20.4,9.5,1007.9,-2.9,63,-34,17.27,-0.51,-0.86
2015/4/9,2,11,22,32,36,42,20,9.7,6,1024.5,0.9,50,-39,20.27,-0.92,-0.39
2015/4/13,9,18,23,24,26,30,21,8.9,-4.9,1017.4,-9.1,97,39,24.27,-0.9,0.44
2015/4/16,1,16,18,28,36,38,42,17.5,0.8,1007.3,9.7,62,18,27.27,-0.46,0.89
2015/4/20,5,18,23,32,35,39,10,19.1,3.2,1000.1,-13.5,97,26,1.74,0.36,0.93
2015/4/23,5,11,17,18,19,25,34,19.7,5.1,1017.8,3.2,59,-21,4.74,0.85,0.53
2015/4/27,4,6,10,24,32,37,35,20.9,1.7,1012.9,-2,69,18,8.74,0.96,-0.28
2015/4/30,4,23,29,31,32,35,17,20.5,1.4,1012.2,-0.4,60,-8,11.74,0.6,-0.8
2015/5/4,2,21,23,29,30,43,26,22,-0.1,998.8,-10,65,30,15.74,-0.21,-0.98
2015/5/7,10,12,19,20,21,22,13,22.1,2.5,1007.9,-1.3,44,8,18.74,-0.75,-0.66
2015/5/11,10,22,31,34,36,43,30,18.2,-2.9,1018.2,7.4,35,14,22.74,-0.99,0.13
2015/5/14,1,11,26,30,32,40,8,24,-0.1,1005.5,2.6,38,-2,25.74,-0.72,0.69
2015/5/18,6,10,15,20,23,26,17,22.5,-0.2,1007.7,-0.6,67,10,0.21,0.04,1
2015/5/21,3,9,19,22,23,40,10,21.2,-3.2,1006.6,11.1,45,-14,3.21,0.63,0.78
2015/5/25,2,4,18,23,31,38,1,21.9,0,1006.7,2.2,68,2,7.21,1,0.04
2015/5/28,2,3,4,12,22,29,11,24.4,-1,1010.8,4,58,-2,10.21,0.82,-0.57
2015/6/1,2,7,17,18,21,40,29,24.8,-0.7,1009.3,7.2,52,-4,14.21,0.12,-0.99
2015/6/4,1,5,6,12,30,31,24,25.2,3.8,1002.3,6.8,27,-65,17.21,-0.5,-0.87
2015/6/8,2,3,29,30,32,43,26,21.3,-0.8,1013.7,-2.6,63,5,21.21,-0.98,-0.2
2015/6/11,3,11,13,27,29,36,15,23.9,-0.4,1005.9,-0.2,72,16,24.21,-0.91,0.42
2015/6/15,6,13,22,28,42,43,29,26,3.3,1003.6,-2.7,56,-16,28.21,-0.28,0.96
2015/6/18,10,15,17,27,42,43,33,22.4,0.8,1008.4,4.1,67,-16,1.68,0.35,0.94
2015/6/22,3,11,19,30,38,42,31,24.3,3.7,1008.9,1.2,63,-26,5.68,0.94,0.35
2015/6/25,9,12,16,18,27,38,10,25.8,-0.6,1004.2,-2,56,-7,8.68,0.96,-0.27
2015/6/29,15,20,23,35,38,42,13,22.9,1.3,1006.8,5.6,67,-4,12.68,0.43,-0.9
2015/7/2,14,19,22,23,31,37,21,24.1,3.3,999.4,9.8,80,-15,15.68,-0.19,-0.98
2015/7/6,15,19,21,22,29,40,42,19.9,-0.4,1009.8,1.3,98,4,19.68,-0.87,-0.5
2015/7/9,15,19,32,35,36,38,31,19.6,-3.1,1013.4,1.2,97,-2,22.68,-0.99,0.11
2015/7/13,14,23,24,28,37,38,20,30.3,2,1001.8,-3.6,62,-11,26.68,-0.57,0.82
2015/7/16,3,11,19,26,29,38,31,27.5,-0.4,1004.4,-1.6,83,23,0.15,0.03,1
2015/7/20,4,11,17,30,36,43,5,29.2,-1,1009.8,1,71,3,4.15,0.77,0.64
2015/7/23,3,14,15,24,25,36,33,28,-1.4,1005.1,-2.7,72,11,7.15,1,0.05
2015/7/27,5,6,10,22,34,41,19,32,-0.1,1002.3,-4.4,59,-8,11.15,0.7,-0.72
2015/7/30,5,7,31,33,36,39,21,30.2,0.2,1005.8,1.1,74,8,14.15,0.13,-0.99
2015/8/3,4,12,16,27,28,41,42,30.5,0.2,1007.6,-0.8,66,-7,18.15,-0.66,-0.75
2015/8/6,3,18,21,25,29,37,35,31.3,0.9,1010.1,3,65,-6,21.15,-0.98,-0.21
2015/8/10,4,6,8,22,27,38,34,29.5,-0.5,1004.4,-2.8,73,11,25.15,-0.8,0.6
2015/8/13,1,5,10,32,38,40,18,28.5,-0.9,998.8,-2.7,76,9,28.15,-0.29,0.96
2015/8/17,18,22,29,31,39,43,9,25.8,-2.6,1003.3,-2.7,97,24,2.62,0.53,0.85
2015/8/20,7,11,17,21,37,39,36,26.3,-1.5,1006.6,-3,84,22,5.62,0.93,0.37
2015/8/24,1,3,14,26,27,42,25,24.3,-1.5,1006,3.4,62,-9,9.62,0.89,-0.46
2015/8/27,3,5,8,11,33,43,23,24.7,4.4,1006.8,3,78,-22,12.62,0.44,-0.9
2015/8/31,1,3,12,19,26,29,28,23.8,2.5,1012.6,3.9,83,-17,16.62,-0.38,-0.92
2015/9/3,8,15,17,30,32,36,43,24.8,-4,1007.6,1.6,87,22,19.62,-0.86,-0.51
2015/9/7,1,15,21,22,26,29,37,22.8,-0.3,1004.8,1.7,94,-6,23.62,-0.95,0.31
2015/9/10,9,12,15,16,18,35,2,20.6,-2.7,1004.1,-1,98,-2,26.62,-0.58,0.81
2015/9/14,8,14,22,25,27,41,11,22.9,-1.8,1017.7,9,60,-16,1.09,0.23,0.97
2015/9/17,13,22,26,34,38,43,42,18.5,-3.3,1011.1,-5.6,99,36,4.09,0.76,0.65
2015/9/21,3,21,23,24,27,32,36,24.5,0.2,1010.4,3.9,55,1,8.09,0.99,-0.15
2015/9/24,5,13,20,24,25,27,42,20.1,-3.6,1008.9,-3.2,81,28,11.09,0.71,-0.71
2015/9/28,7,8,16,31,32,33,12,23.7,3.3,1011.6,2.2,73,-20,15.09,-0.07,-1
